20150075|NYR|H|T|1|27|
20150076|STL|V|1|0|10|
20150076|WIN|H|1|0|12|
20150076|STL|V|2|2|14|
20150076|WIN|H|2|2|11|
20150076|STL|V|3|2|17|
20150076|WIN|H|3|0|6|
20150076|STL|V|T|4|41|
20150076|WIN|H|T|2|29|
20150077|MIN|V|1|1|6|
20150077|ANA|H|1|2|9|
20150077|MIN|V|2|0|13|
20150077|ANA|H|2|0|3|
20150077|MIN|V|3|0|16|
20150077|ANA|H|3|2|10|
20150077|MIN|V|T|1|35|
20150077|ANA|H|T|4|22|
20150078|EDM|V|1|1|5|
20150078|VAN|H|1|1|13|
20150078|EDM|V|2|0|8|
20150078|VAN|H|2|0|10|
20150078|EDM|V|3|0|9|
20150078|VAN|H|3|0|10|
20150078|EDM|V|4|1|2|
20150078|VAN|H|4|0|1|
20150078|EDM|V|T|2|24|
20150078|VAN|H|T|1|34|
20150079|COL|V|1|0|10|
20150079|LA|H|1|1|14|
20150079|COL|V|2|1|7|
20150079|LA|H|2|1|12|
20150079|COL|V|3|0|6|
20150079|LA|H|3|0|14|
20150079|COL|V|T|1|23|
20150079|LA|H|T|2|40|
20150080|SJ|V|1|0|9|
20150080|NYR|H|1|1|13|
20150080|SJ|V|2|0|4|
20150080|NYR|H|2|1|10|
20150080|SJ|V|3|0|9|
20150080|NYR|H|3|2|5|
20150080|SJ|V|T|0|22|
20150080|NYR|H|T|4|28|
20150081|EDM|V|1|0|2|
20150081|NJ|V|1|0|2|
20150081|SJ|V|1|0|2|
20150081|NJ|H|1|0|5|
20150081|EDM|V|2|0|10|
20150081|NJ|V|2|0|10|
20150081|SJ|V|2|0|10|
20150081|NJ|H|2|1|12|
20150081|EDM|V|3|2|7|
20150081|NJ|V|3|2|7|
20150081|SJ|V|3|2|7|
20150081|NJ|H|3|1|7|
20150081|EDM|V|4|0|1|
20150081|NJ|V|4|0|1|
20150081|SJ|V|4|0|1|
20150081|NJ|H|4|1|1|
20150081|EDM|V|T|2|20|
20150081|NJ|V|T|2|20|
20150081|SJ|V|T|2|20|
20150081|NJ|H|T|3|25|
20150082|DAL|V|1|1|14|
20150082|PHI|H|1|0|7|
20150082|DAL|V|2|1|12|
20150082|PHI|H|2|0|13|
20150082|DAL|V|3|0|6|
20150082|PHI|H|3|1|15|
20150082|DAL|V|T|2|32|
20150082|PHI|H|T|1|35|
